Proteins,GO-terms,Scores
O14793,GO:0043401,0.017763998
O14793,GO:0002706,0.01775467
O14793,GO:0035082,0.017752234
O14793,GO:0009793,0.01774826
O14793,GO:0030968,0.017739024
O14793,GO:0030437,0.017735513
O14793,GO:0051279,0.017734416
O14793,GO:0048015,0.017732628
O14793,GO:0034754,0.017713167
O14793,GO:1904752,0.017712561
O14793,GO:0034763,0.017696533
O14793,GO:0060401,0.017688956
O14793,GO:0045981,0.017685575
O14793,GO:0071731,0.017681792
O14793,GO:0007190,0.017675105
O14793,GO:0031648,0.017667804
O14793,GO:0030163,0.017651621
O14793,GO:0055072,0.017647369
O14793,GO:0006511,0.017620137
O14793,GO:0001539,0.017614465
O14793,GO:0060338,0.017610628
O14793,GO:0061982,0.01758951
O14793,GO:0010288,0.017588347
O14793,GO:0032890,0.0175696
O14793,GO:0050870,0.017550401
O14793,GO:0098781,0.017532941
O14793,GO:0035966,0.017522201
O14793,GO:0051209,0.017498301
O14793,GO:0019748,0.017497238
O14793,GO:0006112,0.017488478
O14793,GO:0051289,0.017487027
O14793,GO:0090224,0.017481778
O14793,GO:1901565,0.017472893
O14793,GO:0060236,0.01747015
O14793,GO:0032781,0.017413832
O14793,GO:0000910,0.017407827
O14793,GO:0046466,0.017394569
O14793,GO:0046395,0.01739408
O14793,GO:0031122,0.017387085
O14793,GO:2000249,0.017379925
O14793,GO:0008154,0.017378224
O14793,GO:0043632,0.0173503
O14793,GO:1903010,0.017331287
O14793,GO:0043488,0.017324118
O14793,GO:0016032,0.017307702
O14793,GO:0009737,0.01727219
O14793,GO:0061436,0.017271435
O14793,GO:0048169,0.017248483
O14793,GO:0007349,0.01722694
O14793,GO:0032722,0.017213382
O14793,GO:0045475,0.017209616
O14793,GO:0016054,0.017200928
O14793,GO:0009101,0.01719403
O14793,GO:0061001,0.017193623
O14793,GO:0006636,0.017178271
O14793,GO:0031062,0.017166292
O14793,GO:0071312,0.017143186
O14793,GO:0010830,0.017121848
O14793,GO:0048827,0.017119214
O14793,GO:0043487,0.017114691
O14793,GO:0033238,0.017102133
O14793,GO:0019835,0.017098399
O14793,GO:1903051,0.01709659
O14793,GO:0048261,0.017043732
O14793,GO:0019933,0.016996626
O14793,GO:0042551,0.016988058
O14793,GO:0070661,0.016978655
O14793,GO:0002028,0.016966574
O14793,GO:1900542,0.016942315
O14793,GO:0006720,0.016929902
O14793,GO:0016339,0.01692254
O14793,GO:0051646,0.01691673
O14793,GO:0048675,0.016911991
O14793,GO:0009247,0.016907912
O14793,GO:1903859,0.016899364
O14793,GO:0045824,0.01689567
O14793,GO:2000178,0.016877767
O14793,GO:0070232,0.016872423
O14793,GO:0032731,0.0168606
O14793,GO:0008630,0.016841639
O14793,GO:0010043,0.016817566
O14793,GO:0043331,0.016810847
O14793,GO:0005976,0.016789485
O14793,GO:1900544,0.016781114
O14793,GO:0031056,0.016773814
O14793,GO:1904063,0.016772421
O14793,GO:0043935,0.01675789
O14793,GO:1903580,0.016757598
O14793,GO:0014031,0.01671793
O14793,GO:0048524,0.016712394
O14793,GO:0071897,0.016704228
O14793,GO:0000212,0.016703483
O14793,GO:0038034,0.01668576
O14793,GO:0030032,0.016683731
O14793,GO:0002822,0.016673606
O14793,GO:0007288,0.016665097
O14793,GO:0003044,0.01664025
O14793,GO:0033006,0.016639363
O14793,GO:0009615,0.016607203
O14793,GO:0021795,0.016596256
O14793,GO:2000463,0.016588647
O14793,GO:0034766,0.01658129
O14793,GO:0048002,0.01656169
O14793,GO:0072595,0.016540118
O14793,GO:0019941,0.016536042
O14793,GO:0051084,0.016533379
O14793,GO:0002828,0.016532743
O14793,GO:0042104,0.016529987
O14793,GO:0032770,0.01652248
O14793,GO:0031640,0.016514653
O14793,GO:0030838,0.01651297
O14793,GO:0007520,0.01651151
O14793,GO:0032271,0.016509902
O14793,GO:1901570,0.016503539
O14793,GO:2000637,0.01649819
O14793,GO:0014032,0.016491508
O14793,GO:0003073,0.016487084
O14793,GO:0008037,0.016465556
O14793,GO:0033363,0.016460441
O14793,GO:0034113,0.016445298
O14793,GO:0019915,0.016444283
O14793,GO:0043562,0.016428137
O14793,GO:0106027,0.016421914
O14793,GO:0006140,0.016411122
O14793,GO:0001990,0.016407669
O14793,GO:0009642,0.016399803
O14793,GO:0017085,0.016383532
O14793,GO:0006040,0.016378844
O14793,GO:0030258,0.016375117
O14793,GO:0031060,0.016373336
O14793,GO:0106030,0.016355503
O14793,GO:0017148,0.016346773
O14793,GO:0032409,0.016329769
O14793,GO:0043467,0.016311605
O14793,GO:0071402,0.01627761
O14793,GO:0046847,0.016272273
O14793,GO:1901605,0.016250309
O14793,GO:1901796,0.016225606
O14793,GO:0071216,0.016220937
O14793,GO:0097192,0.01621853
O14793,GO:0048710,0.016190901
O14793,GO:0036270,0.01618191
O14793,GO:0001508,0.016180715
O14793,GO:0009954,0.016180452
O14793,GO:0060998,0.016178047
O14793,GO:0007259,0.016161084
O14793,GO:0021510,0.01614128
O14793,GO:0085029,0.01612081
O14793,GO:1901419,0.016110202
O14793,GO:1900015,0.016101966
O14793,GO:0010965,0.016089115
O14793,GO:0070670,0.016088523
O14793,GO:0007097,0.016079973
O14793,GO:0006473,0.016077695
O14793,GO:1904377,0.016075298
O14793,GO:0034123,0.016072145
O14793,GO:1903018,0.016071167
O14793,GO:0030239,0.016038463
O14793,GO:0060173,0.01603458
O14793,GO:0042737,0.016021984
O14793,GO:0043043,0.016007256
O14793,GO:0044085,0.015997455
O14793,GO:0010464,0.015994178
O14793,GO:0097553,0.015974712
O14793,GO:0001895,0.01595727
O14793,GO:0032374,0.015956845
O14793,GO:2000514,0.015938485
O14793,GO:0045744,0.015918965
O14793,GO:0033189,0.015910737
O14793,GO:0051589,0.01589391
O14793,GO:0050849,0.015882328
O14793,GO:0140013,0.015864072
O14793,GO:0009988,0.015845714
O14793,GO:0036296,0.01584043
O14793,GO:0044030,0.015832655
O14793,GO:0006259,0.015825583
O14793,GO:1905818,0.015818503
O14793,GO:0032660,0.01581089
O14793,GO:1903409,0.015805978
O14793,GO:0050766,0.01580444
O14793,GO:0048536,0.015801344
O14793,GO:0042743,0.015801225
O14793,GO:0051705,0.015796147
O14793,GO:0006261,0.015787097
O14793,GO:1902914,0.015781153
O14793,GO:0032007,0.015777228
O14793,GO:0009583,0.015755892
O14793,GO:0000280,0.015754256
O14793,GO:0046634,0.015753414
O14793,GO:0015672,0.015722144
O14793,GO:0019953,0.015718054
O14793,GO:0007129,0.015716245
O14793,GO:0016052,0.015711717
O14793,GO:0042136,0.015711185
O14793,GO:0032259,0.015691943
O14793,GO:1903573,0.015673019
O14793,GO:0006972,0.015645567
O14793,GO:2000677,0.015609304
O14793,GO:0000086,0.015608845
O14793,GO:0008625,0.015583212
O14793,GO:0030808,0.015566672
O14793,GO:0014896,0.015562318
O14793,GO:2000105,0.015543376
O14793,GO:0001578,0.015531989
O14793,GO:0060291,0.0155310705
O14793,GO:0030952,0.015503697
O14793,GO:0002834,0.01549765
O14793,GO:0043268,0.015495111
O14793,GO:0035188,0.015494721
O14793,GO:1905392,0.0154909985
O14793,GO:0006986,0.01548111
O14793,GO:0043304,0.015480354
O14793,GO:0009303,0.015450971
O14793,GO:0034198,0.0154125225
O14793,GO:0045117,0.015398185
O14793,GO:0006995,0.015391678
O14793,GO:1901021,0.015386701
O14793,GO:0032689,0.01537738
O14793,GO:0007045,0.015377043
O14793,GO:0071709,0.015375666
O14793,GO:0002784,0.0153671205
O14793,GO:0006775,0.015362015
O14793,GO:0060322,0.015361573
O14793,GO:0032414,0.015347568
O14793,GO:0009787,0.015340431
O14793,GO:0106070,0.015332413
O14793,GO:0048532,0.015314144
O14793,GO:0006089,0.015312394
O14793,GO:1901264,0.0152872475
O14793,GO:1901739,0.015264447
O14793,GO:0002821,0.015263708
O14793,GO:0046473,0.0152364895
O14793,GO:0072384,0.015209118
O14793,GO:0043647,0.01520849
O14793,GO:0006814,0.015192784
O14793,GO:0043266,0.015182933
O14793,GO:0032663,0.015176734
O14793,GO:0045581,0.015154749
O14793,GO:0000266,0.015130715
O14793,GO:0044364,0.015118534
O14793,GO:0034121,0.015109693
O14793,GO:0010883,0.01510514
O14793,GO:0045055,0.01508086
O14793,GO:1902253,0.015042188
O14793,GO:0006582,0.015040852
O14793,GO:0007026,0.015034469
O14793,GO:0035914,0.015031328
O14793,GO:1905957,0.015014132
O14793,GO:0009582,0.014979733
O14793,GO:0015696,0.014958939
O14793,GO:0061564,0.0149444435
O14793,GO:0045913,0.014934026
O14793,GO:0010286,0.014928472
O14793,GO:1903078,0.014913189
O14793,GO:0048520,0.014912414
O14793,GO:0030011,0.014910169
O14793,GO:1901797,0.014893283
O14793,GO:1905897,0.014890489
O14793,GO:0070206,0.014889886
O14793,GO:1901623,0.014888436
O14793,GO:0048813,0.014882347
O14793,GO:0050919,0.014878856
O14793,GO:0006997,0.014871081
O14793,GO:0030518,0.014861542
O14793,GO:0080171,0.014855852
O14793,GO:0060402,0.014849109
O14793,GO:0071514,0.014846888
O14793,GO:0009581,0.014845963
O14793,GO:0090305,0.01481235
O14793,GO:0032371,0.014808881
O14793,GO:0000731,0.014794948
O14793,GO:0032272,0.0147635965
O14793,GO:0007040,0.01476144
O14793,GO:1903115,0.014757855
O14793,GO:0010559,0.014751512
O14793,GO:0046834,0.014751065
O14793,GO:0043032,0.014747949
O14793,GO:0030002,0.014745315
O14793,GO:0001835,0.014727911
O14793,GO:1990845,0.014688286
O14793,GO:0032954,0.014685022
O14793,GO:0018205,0.014682502
O14793,GO:0045920,0.014680637
O14793,GO:0031114,0.014678334
O14793,GO:0016036,0.014644233
O14793,GO:0031112,0.014637642
O14793,GO:1901998,0.014633752
O14793,GO:0048041,0.014617193
O14793,GO:0032732,0.014610916
O14793,GO:0034333,0.014586207
O14793,GO:0002759,0.014582029
O14793,GO:1901019,0.014579399
O14793,GO:0071242,0.014572936
O14793,GO:0071684,0.014525545
O14793,GO:0055067,0.014514007
O14793,GO:0006998,0.014498147
O14793,GO:0046635,0.014490063
O14793,GO:0007159,0.014484661
O14793,GO:0048193,0.014483964
O14793,GO:0043543,0.014464544
O14793,GO:0045980,0.014460738
O14793,GO:0032410,0.014460708
O14793,GO:0009312,0.014451313
O14793,GO:0035176,0.014437316
O14793,GO:0035821,0.014420276
O14793,GO:0045727,0.014409587
O14793,GO:0060999,0.014394817
O14793,GO:0032411,0.014392311
O14793,GO:0055094,0.01438958
O14793,GO:0010524,0.01438793
O14793,GO:0030574,0.0143876225
O14793,GO:0034367,0.014382658
O14793,GO:0051968,0.014375466
O14793,GO:0007157,0.014369473
O14793,GO:0050000,0.0143649625
O14793,GO:1903146,0.014355073
O14793,GO:1901071,0.014351876
O14793,GO:0034660,0.014348395
O14793,GO:0007156,0.014343535
O14793,GO:0034285,0.014308567
O14793,GO:0005984,0.014302947
O14793,GO:0035094,0.014288989
O14793,GO:0009141,0.014276783
O14793,GO:0032878,0.014276688
O14793,GO:0000209,0.014269774
O14793,GO:0043473,0.014266519
O14793,GO:0009299,0.014266418
O14793,GO:0030168,0.014240114
O14793,GO:0051647,0.01423271
O14793,GO:0000075,0.014201215
O14793,GO:0002251,0.014189308
O14793,GO:0030837,0.014182413
O14793,GO:0043903,0.01413582
O14793,GO:0002820,0.0141143305
O14793,GO:1905269,0.0140878465
O14793,GO:0050658,0.014087491
O14793,GO:0050657,0.014079496
O14793,GO:0033003,0.014076894
O14793,GO:0032655,0.014070245
O14793,GO:0098754,0.014064414
O14793,GO:0090313,0.01406039
O14793,GO:0006110,0.014021496
O14793,GO:0016358,0.014014376
O14793,GO:0044262,0.014012235
O14793,GO:0048247,0.014007281
O14793,GO:0007031,0.01398285
O14793,GO:0048367,0.013982345
O14793,GO:0045454,0.013981214
O14793,GO:0007266,0.013979045
O14793,GO:0034767,0.0139769865
O14793,GO:0031645,0.013974597
O14793,GO:1902099,0.0139175225
O14793,GO:0022900,0.013911935
O14793,GO:0070417,0.0139101595
O14793,GO:0002027,0.013897131
O14793,GO:0030071,0.013894275
O14793,GO:0030522,0.013892764
O14793,GO:0017158,0.013872961
O14793,GO:0034644,0.013872567
O14793,GO:0046685,0.013871012
O14793,GO:0051873,0.013862526
O14793,GO:2001251,0.013856533
O14793,GO:0046688,0.013854543
O14793,GO:0042069,0.013848925
O14793,GO:1901798,0.013848412
O14793,GO:0042311,0.013839464
O14793,GO:0090702,0.013835949
O14793,GO:0042789,0.013833381
O14793,GO:0032506,0.013830689
O14793,GO:0043516,0.013820125
O14793,GO:0000083,0.0138145
O14793,GO:0032412,0.01381324
O14793,GO:0009414,0.013796488
O14793,GO:0072698,0.013793792
O14793,GO:0001906,0.013784543
O14793,GO:0010831,0.01377455
O14793,GO:0016999,0.013760519
O14793,GO:0051443,0.013749962
O14793,GO:0008652,0.013732469
O14793,GO:0048512,0.013732049
O14793,GO:0010972,0.013728783
O14793,GO:0060968,0.013719117
O14793,GO:0048525,0.013716849
O14793,GO:0051412,0.013713168
O14793,GO:0009744,0.013675043
O14793,GO:0051852,0.013666336
O14793,GO:0042102,0.013656357
O14793,GO:0071071,0.013655511
O14793,GO:1905268,0.013632802
O14793,GO:0031058,0.013627511
O14793,GO:0006641,0.013624256
O14793,GO:0045912,0.013620099
O14793,GO:0032370,0.013584348
O14793,GO:0031579,0.013577374
O14793,GO:0046434,0.013576153
O14793,GO:0031623,0.013563568
O14793,GO:0002705,0.013561377
O14793,GO:0061162,0.0135448035
O14793,GO:0030865,0.013543906
O14793,GO:0006007,0.01353921
O14793,GO:0071526,0.013537183
O14793,GO:0043124,0.013533729
O14793,GO:0009909,0.013529216
O14793,GO:0042440,0.013523419
O14793,GO:2000024,0.013521656
O14793,GO:0120178,0.013499521
O14793,GO:0051193,0.013491571
O14793,GO:0007034,0.013486373
O14793,GO:0044786,0.013485658
O14793,GO:0007249,0.013473721
O14793,GO:0061912,0.013470374
O14793,GO:0001523,0.013463664
O14793,GO:0032228,0.0134597095
O14793,GO:0002286,0.013440952
O14793,GO:0050854,0.013422361
O14793,GO:0046456,0.013417179
O14793,GO:0007602,0.013399683
O14793,GO:0034643,0.0133984415
O14793,GO:0060271,0.013392498
O14793,GO:0006721,0.013388326
O14793,GO:0050792,0.013384421
O14793,GO:0007200,0.013375776
O14793,GO:0002724,0.013366759
O14793,GO:0090314,0.013337681
O14793,GO:0043620,0.013317568
O14793,GO:0019731,0.013290828
O14793,GO:0015718,0.013289112
O14793,GO:0022898,0.013288927
O14793,GO:1904994,0.013277073
O14793,GO:1905508,0.01326252
O14793,GO:0045010,0.013254601
O14793,GO:0051236,0.013253813
O14793,GO:2001022,0.013244716
O14793,GO:0002253,0.013244668
O14793,GO:0002275,0.013228352
O14793,GO:0045814,0.013226968
O14793,GO:0140056,0.013217887
O14793,GO:0033365,0.013213798
O14793,GO:0032743,0.013208148
O14793,GO:0046475,0.013199414
O14793,GO:0032649,0.013192132
O14793,GO:0007032,0.013191548
O14793,GO:0042759,0.013191052
O14793,GO:0090307,0.013187359
O14793,GO:0051883,0.013158415
O14793,GO:1903779,0.013122195
O14793,GO:0043392,0.013115409
O14793,GO:0000387,0.013104039
O14793,GO:0070873,0.013093558
O14793,GO:0034453,0.013092376
O14793,GO:0000096,0.013090949
O14793,GO:0046503,0.013084864
O14793,GO:0016101,0.01306894
O14793,GO:1901657,0.013066761
O14793,GO:0031116,0.013051927
O14793,GO:0021515,0.013034182
O14793,GO:1900101,0.013033757
O14793,GO:0090280,0.013032777
O14793,GO:1904064,0.013008436
O14793,GO:0060260,0.013004912
O14793,GO:0030004,0.012992479
O14793,GO:0002385,0.012992035
O14793,GO:0030447,0.012989441
O14793,GO:0010874,0.01297656
O14793,GO:0051303,0.01295885
O14793,GO:0061339,0.012957002
O14793,GO:0007006,0.012940718
O14793,GO:1900371,0.012934303
O14793,GO:1900117,0.012927286
O14793,GO:0046717,0.012921365
O14793,GO:1901607,0.01291247
O14793,GO:0000002,0.012897739
O14793,GO:0006505,0.012895672
O14793,GO:0043267,0.012835445
O14793,GO:0034250,0.012834902
O14793,GO:0071468,0.012824704
O14793,GO:0070534,0.012823408
O14793,GO:1903523,0.012818761
O14793,GO:0047497,0.012818053
O14793,GO:0009639,0.01280676
O14793,GO:0051607,0.012800036
O14793,GO:0002823,0.012789093
O14793,GO:0051782,0.01277936
O14793,GO:0034389,0.012755973
O14793,GO:0051590,0.012744342
O14793,GO:0051818,0.012739599
O14793,GO:0010970,0.012735369
O14793,GO:1902410,0.012732692
O14793,GO:0044550,0.012731818
O14793,GO:0046339,0.012690438
O14793,GO:0044782,0.01268504
O14793,GO:0045333,0.012665597
O14793,GO:0031663,0.012655519
O14793,GO:0098581,0.012638825
O14793,GO:0031102,0.01263536
O14793,GO:0031111,0.012632059
O14793,GO:0009309,0.012631831
O14793,GO:0007018,0.012622374
O14793,GO:0006888,0.012612848
O14793,GO:0007059,0.0126081975
O14793,GO:0046777,0.012605788
O14793,GO:0002824,0.01259027
O14793,GO:0099003,0.012574757
O14793,GO:2000114,0.012564135
O14793,GO:0099111,0.012563963
O14793,GO:0000160,0.0125611145
O14793,GO:0061900,0.012530739
O14793,GO:0010676,0.012527779
O14793,GO:0070507,0.0125254365
O14793,GO:0070229,0.01252526
O14793,GO:0072676,0.012515952
O14793,GO:1902668,0.012515808
O14793,GO:0007617,0.012507446
O14793,GO:0048284,0.012505926
O14793,GO:0009069,0.012496648
O14793,GO:0051817,0.012491699
O14793,GO:1905954,0.012480546
O14793,GO:0007098,0.012480246
O14793,GO:0010765,0.012466183
O14793,GO:0050931,0.012462808
O14793,GO:0017038,0.012462253
O14793,GO:0002920,0.012456624
O14793,GO:0010119,0.012455461
O14793,GO:0090659,0.012449552
O14793,GO:1903900,0.012443232
O14793,GO:0022904,0.012437898
O14793,GO:0034122,0.012430482
O14793,GO:1901379,0.012424019
O14793,GO:0090559,0.012413996
O14793,GO:0071346,0.012407845
O14793,GO:0050688,0.01240691
O14793,GO:0016572,0.012383549
O14793,GO:0002312,0.012371799
O14793,GO:0043242,0.012362761
O14793,GO:1903578,0.01234186
O14793,GO:0035308,0.01233636
O14793,GO:1903307,0.012336287
O14793,GO:0044264,0.012335033
O14793,GO:0007622,0.012333237
O14793,GO:0032098,0.012330821
O14793,GO:0060147,0.012320418
O14793,GO:1902175,0.01230249
O14793,GO:0019320,0.012276591
O14793,GO:0002429,0.012273969
O14793,GO:1900376,0.012270691
O14793,GO:0099518,0.012254748
O14793,GO:0007063,0.012245353
O14793,GO:0034293,0.012239873
O14793,GO:0043302,0.012230589
O14793,GO:0048147,0.012225933
O14793,GO:0045472,0.01221651
O14793,GO:0051985,0.01221555
O14793,GO:0034369,0.012207981
O14793,GO:0062033,0.012207032
O14793,GO:2000406,0.012200797
O14793,GO:0090200,0.012190577
O14793,GO:0009860,0.012189109
O14793,GO:0030866,0.012188283
O14793,GO:1901016,0.012187775
O14793,GO:0048278,0.01218573
O14793,GO:1990748,0.01217126
O14793,GO:0006855,0.012169233
O14793,GO:0034440,0.01216582
O14793,GO:0051170,0.012136469
O14793,GO:0034314,0.012123917
O14793,GO:0030194,0.012117612
O14793,GO:0031018,0.012116032
O14793,GO:0017000,0.012093028
O14793,GO:0002711,0.012084091
O14793,GO:0006654,0.012075042
O14793,GO:0051972,0.012074076
O14793,GO:0019985,0.012034541
O14793,GO:0006968,0.012032625
O14793,GO:1900048,0.012025267
O14793,GO:0042180,0.012024617
O14793,GO:0032892,0.01200286
O14793,GO:1901673,0.011986328
O14793,GO:1903959,0.011962334
O14793,GO:0009110,0.011962012
O14793,GO:2000403,0.011961554
O14793,GO:0002675,0.011958616
O14793,GO:1900273,0.01194329
O14793,GO:0002637,0.0119297225
O14793,GO:0001909,0.011910817
O14793,GO:0070783,0.011901943
O14793,GO:0001910,0.011897573
O14793,GO:0046651,0.011885412
O14793,GO:0060251,0.011881057
O14793,GO:0060628,0.011874816
O14793,GO:2001257,0.011866515
O14793,GO:0070269,0.011861005
O14793,GO:0009144,0.011845028
O14793,GO:0009624,0.011839291
O14793,GO:0070997,0.011839206
O14793,GO:0010677,0.011823522
O14793,GO:0000018,0.011819136
O14793,GO:0090208,0.011810197
O14793,GO:0002764,0.011809375
O14793,GO:0045589,0.011795739
O14793,GO:0008653,0.011756083
O14793,GO:0045103,0.01175317
O14793,GO:0090567,0.011749195
O14793,GO:0051650,0.01173557
O14793,GO:0045453,0.011732001
O14793,GO:0002768,0.01172444
O14793,GO:0032943,0.011716733
O14793,GO:0090169,0.011712505
O14793,GO:0014003,0.01168943
O14793,GO:0007029,0.011688849
O14793,GO:0008298,0.011674145
O14793,GO:0002886,0.011672774
O14793,GO:0009067,0.011670334
O14793,GO:0060964,0.011669826
O14793,GO:0051984,0.01165969
O14793,GO:0031343,0.0116432
O14793,GO:0016236,0.011637203
O14793,GO:0030166,0.011622923
O14793,GO:0051276,0.011616787
O14793,GO:0006323,0.011613556
O14793,GO:0042157,0.011607843
O14793,GO:0072329,0.011603495
O14793,GO:0033206,0.011592982
O14793,GO:0046596,0.0115913665
O14793,GO:0008637,0.011583774
O14793,GO:0043414,0.011573132
O14793,GO:0030587,0.01156265
O14793,GO:0006306,0.011551617
O14793,GO:0009873,0.011543075
O14793,GO:0043618,0.011539826
O14793,GO:0001556,0.011536649
O14793,GO:0044182,0.01149082
O14793,GO:0035774,0.011471039
O14793,GO:0050820,0.011462257
O14793,GO:0035967,0.011430469
O14793,GO:0009751,0.011417805
O14793,GO:1903319,0.011414433
O14793,GO:0009932,0.011410451
O14793,GO:0071265,0.011400547
O14793,GO:0051957,0.011369562
O14793,GO:0061003,0.011367886
O14793,GO:0009753,0.011362387
O14793,GO:0033692,0.011361363
O14793,GO:0009595,0.011339799
O14793,GO:0010907,0.011332719
O14793,GO:1905153,0.011331401
O14793,GO:0042254,0.011330029
O14793,GO:0042401,0.0113201635
O14793,GO:0051654,0.011310301
O14793,GO:0006835,0.011296592
O14793,GO:0043370,0.01129639
O14793,GO:0007096,0.011292499
O14793,GO:0000737,0.011290435
O14793,GO:0072331,0.011276021
O14793,GO:0034504,0.011268031
O14793,GO:0006487,0.011263516
O14793,GO:1905809,0.011261778
O14793,GO:0016573,0.011257092
O14793,GO:0006356,0.011245907
O14793,GO:0006304,0.011240889
O14793,GO:0050851,0.011239082
O14793,GO:0046034,0.011229088
O14793,GO:0031000,0.011214949
O14793,GO:0016571,0.011202033
O14793,GO:0060966,0.011178362
O14793,GO:1900424,0.011178203
O14793,GO:0060099,0.011167949
O14793,GO:0048488,0.011149022
O14793,GO:0140238,0.011144904
O14793,GO:0035640,0.011121989
O14793,GO:0032197,0.011108706
O14793,GO:0018393,0.011108604
O14793,GO:2000144,0.01110223
O14793,GO:0060179,0.011098661
O14793,GO:0002757,0.011080852
O14793,GO:0099515,0.011080156
O14793,GO:0006906,0.011078935
O14793,GO:0051181,0.0110625
O14793,GO:0031057,0.011051944
O14793,GO:0031341,0.011051441
O14793,GO:0046148,0.011043562
O14793,GO:0002720,0.011041823
O14793,GO:2000280,0.011031249
O14793,GO:0030101,0.011017067
O14793,GO:0032886,0.01101706
O14793,GO:0006475,0.011015775
O14793,GO:1900426,0.01099691
O14793,GO:2000765,0.010991996
O14793,GO:0050906,0.010978728
O14793,GO:0046636,0.0109583605
O14793,GO:0006396,0.010944832
O14793,GO:0051260,0.010926684
O14793,GO:1902652,0.010921319
O14793,GO:0072594,0.010897565
O14793,GO:0006606,0.010894019
O14793,GO:0006379,0.010889033
O14793,GO:0051648,0.010881068
O14793,GO:0048538,0.010876455
O14793,GO:0045104,0.010874405
O14793,GO:0006012,0.010870492
O14793,GO:2000142,0.010826011
O14793,GO:0006305,0.010814816
O14793,GO:0051188,0.010805612
O14793,GO:1905393,0.0107747335
O14793,GO:0033146,0.010746317
O14793,GO:0034401,0.010744661
O14793,GO:0060261,0.010716286
O14793,GO:0031103,0.010709586
O14793,GO:0002218,0.010685649
O14793,GO:0015695,0.0106827235
O14793,GO:0044458,0.010680615
O14793,GO:1901879,0.0106792515
O14793,GO:0010954,0.01067124
O14793,GO:0098534,0.010671091
O14793,GO:0051865,0.010667719
O14793,GO:0048229,0.010664924
O14793,GO:0009908,0.01066194
O14793,GO:0002335,0.010661596
O14793,GO:0042398,0.010658682
O14793,GO:0050905,0.010653579
O14793,GO:0034368,0.010646908
O14793,GO:1905037,0.010644521
O14793,GO:0018065,0.0106267575
O14793,GO:0010962,0.010624948
O14793,GO:0002708,0.010621483
O14793,GO:0097549,0.0106167765
O14793,GO:0032413,0.010611454
O14793,GO:2001244,0.010596106
O14793,GO:0015914,0.010588431
O14793,GO:0048013,0.010583611
O14793,GO:0006884,0.01057961
O14793,GO:0005979,0.010577955
O14793,GO:0001912,0.010577708
O14793,GO:0006412,0.0105725955
O14793,GO:1902100,0.010558334
O14793,GO:0006342,0.010556562
O14793,GO:2000649,0.010553881
O14793,GO:0002053,0.01055179
O14793,GO:0044257,0.010549162
O14793,GO:0071826,0.010548714
O14793,GO:0031047,0.010534712
O14793,GO:0045191,0.010526647
O14793,GO:0046637,0.010522807
O14793,GO:0070252,0.010522298
O14793,GO:0051310,0.010513293
O14793,GO:0006071,0.010495043
O14793,GO:0050856,0.010449131
O14793,GO:0035264,0.010443268
O14793,GO:0033048,0.01042674
O14793,GO:0043330,0.010415427
O14793,GO:2000369,0.010402633
O14793,GO:0002026,0.010384893
O14793,GO:0031110,0.010376052
O14793,GO:0046782,0.010374291
O14793,GO:1902017,0.01037359
O14793,GO:0006301,0.010370365
O14793,GO:0042220,0.010346961
O14793,GO:0042255,0.010340627
O14793,GO:0051503,0.010337732
O14793,GO:0048841,0.0103313755
O14793,GO:0050765,0.010326801
O14793,GO:0031570,0.010318344
O14793,GO:0051702,0.010311138
O14793,GO:0043457,0.010308399
O14793,GO:0045324,0.010302651
O14793,GO:0032012,0.01030107
O14793,GO:0042364,0.010299923
O14793,GO:0043455,0.0102954535
O14793,GO:2000516,0.010279691
O14793,GO:0006688,0.010277608
O14793,GO:0019400,0.010274461
O14793,GO:0044273,0.01027277
O14793,GO:0030517,0.010268304
O14793,GO:0046209,0.010266372
O14793,GO:0034637,0.010249855
O14793,GO:0000271,0.010243943
O14793,GO:0032968,0.0102186045
O14793,GO:0019760,0.010206129
O14793,GO:0035601,0.010188287
O14793,GO:0034470,0.010185737
O14793,GO:0006471,0.010176377
O14793,GO:0042753,0.01017116
O14793,GO:0022616,0.010160308
O14793,GO:2000191,0.010158856
O14793,GO:0006284,0.010150211
O14793,GO:0016071,0.010147599
O14793,GO:0061844,0.010141829
O14793,GO:0046320,0.010136762
O14793,GO:0048643,0.010133125
O14793,GO:0046337,0.0101082
O14793,GO:0050771,0.010101904
O14793,GO:0006890,0.010101473
O14793,GO:0006359,0.010094232
O14793,GO:0060456,0.010075873
O14793,GO:0034311,0.010063103
O14793,GO:0055078,0.010050794
O14793,GO:0055070,0.010044111
O14793,GO:0010150,0.010039639
O14793,GO:0051187,0.010035636
O14793,GO:0009738,0.010017508
O14793,GO:0046854,0.010016268
O14793,GO:0006073,0.010015045
O14793,GO:0009850,0.010014378
O14793,GO:0006883,0.010011779
O14793,GO:0002922,0.010011358
O14793,GO:0006885,0.01000884
O14793,GO:0008209,0.010008829
O14793,GO:0015698,0.010007137
O14793,GO:0010476,0.010006833
O14793,GO:0006111,0.010003229
O14793,GO:0070584,0.009993558
O14793,GO:0042182,0.009993063
O14793,GO:1901985,0.009973975
O14793,GO:0002269,0.0099733835
O14793,GO:0019395,0.009970458
O14793,GO:1901880,0.009966808
O14793,GO:0090174,0.009960088
O14793,GO:0021545,0.009957211
O14793,GO:0032784,0.0099559445
O14793,GO:0048843,0.009946045
O14793,GO:0030318,0.009928764
